RT,SERIALNO,SPORDER,PUMA00,PUMA10,ST,ADJINC,PWGTP,age,CIT,CITWP05,CITWP12,COW,DDRS,DEAR,DEYE,DOUT,DPHY,DRAT,DRATX,DREM,ENG,FER,GCL,GCM,GCR,HINS1,HINS2,HINS3,HINS4,HINS5,HINS6,HINS7,INTP,JWMNP,JWRIP,JWTR,LANX,MAR,MARHD,MARHM,MARHT,MARHW,MARHYP05,MARHYP12,MIG,MIL,MLPA,MLPB,MLPCD,MLPE,MLPFG,MLPH,MLPI,MLPJ,MLPK,NWAB,NWAV,NWLA,NWLK,NWRE,OIP,PAP,RELP,RETP,SCH,SCHG,SCHL,SEMP,SEX,SSIP,SSP,WAGP,WKHP,WKL,WKW,WRK,YOEP05,YOEP12,ANC,ANC1P05,ANC1P12,ANC2P05,ANC2P12,DECADE,DIS,DRIVESP,ESP,ESR,FOD1P,FOD2P,HICOV,HISP,INDP,JWAP,JWDP,LANP05,LANP12,MIGPUMA00,MIGPUMA10,MIGSP05,MIGSP12,MSP,NAICSP,NATIVITY,NOP,OC,OCCP10,OCCP12,PAOC,PERNP,PINCP,POBP05,POBP12,POVPIP,POWPUMA00,POWPUMA10,POWSP05,POWSP12,PRIVCOV,PUBCOV,QTRBIR,RAC1P,RAC2P05,RAC2P12,RAC3P05,RAC3P12,RACAIAN,RACASN,RACBLK,RACNHPI,RACNUM,RACSOR,RACWHT,RC,SCIENGP,SCIENGRLP,SFN,SFR,SOCP10,SOCP12,VPS,WAOB,FAGEP,FANCP,FCITP,FCITWP,FCOWP,FDDRSP,FDEARP,FDEYEP,FDOUTP,FDPHYP,FDRATP,FDRATXP,FDREMP,FENGP,FESRP,FFERP,FFODP,FGCLP,FGCMP,FGCRP,FHINS1P,FHINS2P,FHINS3C,FHINS3P,FHINS4C,FHINS4P,FHINS5C,FHINS5P,FHINS6P,FHINS7P,FHISP,FINDP,FINTP,FJWDP,FJWMNP,FJWRIP,FJWTRP,FLANP,FLANXP,FMARHDP,FMARHMP,FMARHTP,FMARHWP,FMARHYP,FMARP,FMIGP,FMIGSP,FMILPP,FMILSP,FOCCP,FOIP,FPAP,FPOBP,FPOWSP,FRACP,FRELP,FRETP,FSCHGP,FSCHLP,FSCHP,FSEMP,FSEXP,FSSIP,FSSP,FWAGP,FWKHP,FWKLP,FWKWP,FWRKP,FYOEP,PWGTP1,PWGTP2,PWGTP3,PWGTP4,PWGTP5,PWGTP6,PWGTP7,PWGTP8,PWGTP9,PWGTP10,PWGTP11,PWGTP12,PWGTP13,PWGTP14,PWGTP15,PWGTP16,PWGTP17,PWGTP18,PWGTP19,PWGTP20,PWGTP21,PWGTP22,PWGTP23,PWGTP24,PWGTP25,PWGTP26,PWGTP27,PWGTP28,PWGTP29,PWGTP30,PWGTP31,PWGTP32,PWGTP33,PWGTP34,PWGTP35,PWGTP36,PWGTP37,PWGTP38,PWGTP39,PWGTP40,PWGTP41,PWGTP42,PWGTP43,PWGTP44,PWGTP45,PWGTP46,PWGTP47,PWGTP48,PWGTP49,PWGTP50,PWGTP51,PWGTP52,PWGTP53,PWGTP54,PWGTP55,PWGTP56,PWGTP57,PWGTP58,PWGTP59,PWGTP60,PWGTP61,PWGTP62,PWGTP63,PWGTP64,PWGTP65,PWGTP66,PWGTP67,PWGTP68,PWGTP69,PWGTP70,PWGTP71,PWGTP72,PWGTP73,PWGTP74,PWGTP75,PWGTP76,PWGTP77,PWGTP78,PWGTP79,PWGTP80,FDISP,FPERNP,FPINCP,FPRIVCOVP,FPUBCOVP,nochildren,lnfaminc,widowed,divorced,separated,nevermarried,male,female,agesq,ltHS,BA,BAplus,black,hisp,hourly,coveligd
P,2011000004171,2,3200,-9,25,1073094,10,31,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,30.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,13,0.0,1.0,,24.0,0.0,1,0.0,0.0,115000.0,50.0,1.0,1.0,1.0,,,1,22,-9,999,-9,,2,1.0,,1.0,5003.0,2413.0,1,1,7870.0,106.0,61.0,,,,,,,6.0,611M1,1,,0,1650.0,N.A.,,115000.0,115000.0,37,-9,501.0,3300.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,1910XX,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,11,3,3,9,11,11,2,15,2,12,19,18,18,8,3,15,9,3,4,16,16,9,11,3,3,19,12,9,10,21,11,12,12,2,14,10,19,10,11,12,11,3,3,10,10,13,2,18,4,11,17,18,16,10,3,18,11,3,3,19,17,13,8,2,3,13,10,10,14,21,8,8,11,3,9,11,16,13,0,0,0,0,0,0,,0,0,0,1,1,0,961,0,0,1,0,0,1,1
P,2011000004192,1,2200,-9,25,1073094,15,56,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,20.0,1.0,1.0,2.0,5,,,,,,,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,20.0,0.0,1,0.0,0.0,32000.0,40.0,1.0,1.0,,,,4,999,-9,999,-9,,2,1.0,,1.0,,,1,1,4770.0,98.0,55.0,,,,,,,6.0,442,1,,0,4760.0,N.A.,,32000.0,32000.0,25,-9,276.0,2100.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,412031,N.A.//,,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,,1,,1,,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,25,16,5,22,4,18,14,11,13,16,15,26,4,13,13,5,4,14,25,13,13,4,15,14,13,4,23,23,24,23,5,14,14,29,5,15,14,5,13,5,3,12,18,6,25,13,13,14,14,17,15,5,24,20,14,21,26,16,4,13,19,25,16,15,15,22,5,4,5,5,22,15,11,4,24,12,13,19,16,23,1,1,1,1,1,0,,0,0,0,1,1,0,3136,0,0,0,0,0,1,0
P,2011000004223,1,4700,-9,25,1073094,19,37,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,35.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,2005.0,-9.0,1.0,4.0,,,,,,,,,,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0,0.0,1.0,,18.0,0.0,1,0.0,0.0,43000.0,40.0,1.0,3.0,1.0,,,2,32,-9,26,-9,,2,1.0,,1.0,,,1,1,8680.0,101.0,55.0,,,,,,,1.0,722Z,1,,0,310.0,N.A.,,43000.0,43000.0,25,-9,501.0,4800.0,-9.0,25.0,-9.0,1,2,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,119051,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30,19,20,20,5,21,30,20,32,32,6,23,7,22,20,6,16,6,19,39,35,18,20,26,4,18,36,23,32,32,4,16,5,15,19,6,18,6,21,29,34,23,20,19,6,19,39,18,48,30,4,18,6,21,21,5,19,5,19,24,31,17,19,20,4,17,39,19,35,32,6,19,5,18,18,6,21,6,22,0,0,0,0,0,0,11.7675676833,0,0,0,0,1,0,1369,0,0,0,0,0,1,1
P,2011000004223,2,4700,-9,25,1073094,16,36,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,1,2,2,2,2,2,2,0.0,3.0,1.0,1.0,2.0,1,2.0,2.0,2.0,2.0,2005.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,1,0.0,1.0,,21.0,0.0,2,0.0,0.0,86000.0,40.0,1.0,1.0,1.0,,,2,89,-9,26,-9,,2,1.0,,1.0,6203.0,,1,1,8180.0,76.0,37.0,,,,,,,1.0,621M,1,,0,350.0,N.A.,2.0,86000.0,86000.0,25,-9,501.0,4700.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,2.0,,,119111,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,13,14,18,4,17,27,16,31,22,4,16,5,17,13,5,14,5,15,32,26,13,18,19,5,15,29,19,25,31,4,15,5,12,17,6,16,5,19,31,24,15,17,16,4,19,30,16,26,24,4,15,4,15,15,6,14,6,16,26,27,17,16,15,4,14,33,13,23,32,4,18,4,15,20,5,21,4,18,0,0,0,0,0,0,11.7675676833,0,0,0,0,0,1,1296,0,1,1,0,0,1,0
P,2011000004281,1,2300,-9,25,1073094,12,53,4,1992.0,-9.0,1.0,2.0,2,2,2.0,2.0,,,2.0,1.0,,2.0,,,1,2,2,2,2,2,2,9000.0,10.0,1.0,1.0,1.0,1,2.0,2.0,1.0,2.0,1995.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,20.0,0.0,1,0.0,0.0,70000.0,40.0,1.0,1.0,1.0,1987.0,-9.0,1,434,-9,999,-9,5.0,2,1.0,,1.0,,,1,1,3390.0,246.0,136.0,691.0,-9.0,,,,,1.0,334M2,2,,0,8040.0,N.A.,,70000.0,79000.0,243,-9,385.0,2300.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,514050,N.A.//,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,5,16,3,13,11,12,19,12,19,13,11,20,11,4,18,24,5,4,15,13,4,14,3,14,14,12,23,13,21,13,12,21,13,2,19,22,4,24,14,14,26,10,22,11,10,13,3,13,3,13,16,5,12,22,4,4,23,18,11,13,19,13,22,13,16,12,5,14,4,13,12,4,11,21,3,3,21,4,0,0,0,0,0,0,11.3736633976,0,0,0,0,1,0,2809,0,0,0,0,0,1,0
P,2011000004750,2,3302,-9,25,1073094,55,32,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,30.0,,2.0,2.0,4,2.0,2.0,1.0,2.0,2005.0,-9.0,3.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,12,0.0,1.0,,19.0,0.0,1,0.0,0.0,36000.0,45.0,1.0,1.0,,,,1,32,-9,999,-9,,2,,,1.0,,,1,1,5380.0,100.0,55.0,,,3300.0,-9.0,25.0,-9.0,5.0,45211,1,,0,4760.0,N.A.,,36000.0,36000.0,25,-9,317.0,3500.0,-9.0,25.0,-9.0,1,2,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,412031,N.A.//,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,,1,,1,,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,56,72,52,17,46,50,73,82,16,14,114,58,14,108,95,70,58,14,51,59,54,51,62,18,60,50,83,104,17,17,89,61,17,103,94,54,57,16,41,56,58,51,42,95,42,58,15,18,94,88,23,61,79,22,16,46,58,97,49,61,48,49,61,99,48,61,19,15,82,101,18,70,92,15,17,51,54,90,50,53,0,1,1,1,1,0,,0,0,1,0,1,0,1024,0,0,0,0,0,0,0
P,2011000004767,1,2500,-9,25,1073094,21,31,5,,,1.0,2.0,2,2,2.0,2.0,,,2.0,1.0,,2.0,,,1,2,2,2,2,2,2,0.0,20.0,2.0,1.0,1.0,1,2.0,2.0,1.0,2.0,2006.0,-9.0,1.0,4.0,,,,,,,,,,2.0,1.0,2.0,2.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,1,0.0,0.0,90000.0,40.0,1.0,4.0,1.0,2004.0,-9.0,1,615,-9,999,-9,7.0,2,2.0,,1.0,2502.0,,1,1,7380.0,110.0,67.0,701.0,-9.0,,,,,1.0,5415,2,,0,1020.0,N.A.,,90000.0,90000.0,210,-9,501.0,2500.0,-9.0,25.0,-9.0,1,2,2,6,40,-9,29,-9,0,1,0,0,1,0,0,0,2.0,1.0,,,15113X,N.A.//,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,28,4,26,16,15,28,14,27,10,22,6,9,27,16,29,26,8,16,17,27,38,18,4,6,6,23,29,10,16,43,27,15,28,33,27,26,29,31,5,11,22,36,18,21,30,7,32,15,20,6,30,27,22,20,7,5,20,19,33,20,6,26,33,40,38,16,5,27,29,18,23,22,7,6,21,13,15,7,33,19,0,0,0,0,0,1,11.4075649493,0,0,0,0,1,0,961,0,1,1,0,0,1,0
P,2011000005035,1,900,-9,25,1073094,22,67,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,2,1,1,2,2,2,2,0.0,35.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1961.0,-9.0,1.0,4.0,,,,,,,,,,1.0,5.0,2.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,1,0.0,25400.0,81000.0,47.0,1.0,1.0,1.0,,,2,11,-9,82,-9,,2,1.0,,1.0,3601.0,,1,1,2290.0,74.0,28.0,,,,,,,1.0,325M,1,,0,7700.0,N.A.,,81000.0,106400.0,23,-9,501.0,1300.0,-9.0,34.0,-9.0,1,1,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,511011,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,41,20,23,7,44,19,23,36,23,19,37,20,25,24,39,7,7,19,36,31,7,20,20,44,6,22,26,6,21,20,7,21,23,22,5,35,44,21,34,41,5,25,21,35,6,21,18,7,21,21,6,22,21,19,7,35,36,23,6,6,36,22,25,7,40,20,21,38,22,25,36,24,24,25,34,8,6,24,0,0,0,1,1,1,11.9823038988,0,0,0,0,1,0,4489,0,1,1,0,0,0,0
P,2011000005035,2,900,-9,25,1073094,24,67,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,2,1,1,2,2,2,2,0.0,8.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1961.0,-9.0,1.0,4.0,,,,,,,,,,2.0,1.0,2.0,2.0,3.0,0.0,0.0,1,0.0,1.0,,19.0,0.0,2,0.0,18500.0,35000.0,60.0,1.0,1.0,1.0,,,2,50,-9,51,-9,,2,1.0,,1.0,,,1,1,7070.0,107.0,67.0,,,,,,,1.0,531,1,,0,4920.0,N.A.,4.0,35000.0,53500.0,23,-9,501.0,700.0,-9.0,25.0,-9.0,1,1,3,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,419020,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,,1,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,42,23,24,7,41,22,25,43,25,23,42,22,22,26,39,8,7,22,38,36,8,26,25,47,6,24,26,7,25,20,7,24,26,22,6,40,50,23,35,38,7,25,24,40,7,23,21,8,24,23,7,23,21,26,9,34,37,24,7,7,38,22,25,8,47,24,20,41,26,24,41,28,27,27,43,8,7,23,0,0,0,1,1,1,11.9823038988,0,0,0,0,0,1,4489,0,0,0,0,0,0,1
P,2011000005133,1,1900,-9,25,1073094,10,38,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,1.0,,2.0,,,2,2,2,1,2,2,2,0.0,5.0,1.0,1.0,1.0,1,2.0,2.0,1.0,2.0,1993.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,18.0,0.0,1,0.0,0.0,25000.0,40.0,1.0,1.0,1.0,,,1,261,-9,999,-9,,2,1.0,,1.0,,,1,3,1990.0,77.0,37.0,625.0,-9.0,,,,,1.0,3231,1,,0,8255.0,N.A.,,25000.0,25000.0,42,-9,188.0,1900.0,-9.0,25.0,-9.0,2,1,4,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,515112,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0.0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,3,9,10,9,14,7,11,3,18,4,4,12,11,18,13,3,13,3,11,10,19,12,10,13,2,9,13,20,3,21,22,9,9,3,4,19,9,32,10,11,3,11,13,18,13,9,11,3,15,3,2,8,11,20,13,3,11,3,12,11,16,12,11,11,3,10,10,25,2,17,20,11,9,3,4,22,13,17,0,0,0,0,0,0,10.4193007178,0,0,0,0,1,0,1444,0,0,0,0,0,1,0
P,2011000005137,1,3000,-9,25,1073094,19,45,4,2001.0,-9.0,1.0,2.0,2,2,2.0,2.0,,,2.0,3.0,2.0,2.0,,,1,2,2,2,2,2,2,0.0,25.0,6.0,1.0,1.0,5,,,,,,,1.0,4.0,,,,,,,,,,2.0,1.0,2.0,1.0,3.0,0.0,0.0,0,0.0,1.0,,6.0,0.0,2,0.0,0.0,25000.0,46.0,1.0,1.0,1.0,1994.0,-9.0,1,706,-9,999,-9,6.0,2,5.0,,1.0,,,1,1,2290.0,129.0,82.0,708.0,-9.0,,,,,6.0,325M,2,,0,8965.0,N.A.,4.0,25000.0,25000.0,207,-9,367.0,2700.0,-9.0,25.0,-9.0,1,2,1,6,43,-9,26,-9,0,1,0,0,1,0,0,0,,,,,5191XX,N.A.//,,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,,1,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,6,27,7,13,34,22,33,6,15,40,32,33,20,24,34,20,5,27,34,27,32,15,25,23,7,14,6,24,20,5,3,16,19,20,16,12,45,16,6,7,5,17,5,23,29,21,35,6,25,40,33,24,23,22,18,22,6,16,31,29,31,17,26,17,7,20,5,32,17,6,6,24,19,15,24,17,35,14,5,8,0,0,1,1,1,1,10.9170864669,0,0,0,1,0,1,2025,1,0,0,0,0,1,0
P,2011000005137,2,3000,-9,25,1073094,23,24,3,,,2.0,2.0,2,2,2.0,2.0,,,2.0,1.0,2.0,,,,1,2,2,2,2,2,2,110.0,25.0,,4.0,1.0,5,,,,,,,1.0,4.0,,,,,,,,,,2.0,5.0,2.0,2.0,2.0,0.0,0.0,2,0.0,2.0,15.0,21.0,0.0,2,0.0,0.0,30000.0,40.0,1.0,1.0,1.0,1997.0,-9.0,1,706,-9,999,-9,6.0,2,,,1.0,3601.0,,1,1,2190.0,99.0,55.0,708.0,-9.0,,,,,6.0,3254,1,,0,1720.0,N.A.,4.0,30000.0,30110.0,207,-9,367.0,2500.0,-9.0,25.0,-9.0,1,2,2,6,43,-9,26,-9,0,1,0,0,1,0,0,0,1.0,2.0,,,192030,N.A.//,,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6,28,9,27,38,23,46,6,26,48,30,27,24,30,34,24,8,20,31,41,45,21,29,19,7,21,7,28,20,6,6,18,29,31,23,20,43,22,9,5,8,32,7,32,42,30,52,8,39,30,53,25,21,19,19,40,7,14,31,36,27,25,52,22,6,16,8,41,21,8,6,22,22,19,26,18,39,21,7,9,0,0,1,0,0,1,10.9170864669,0,0,0,1,0,1,576,0,1,1,0,0,0,0
P,2011000005276,1,3500,-9,25,1073094,18,49,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,12000.0,,,11.0,2.0,1,2.0,2.0,1.0,2.0,1987.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,1,0.0,0.0,200000.0,50.0,1.0,1.0,1.0,,,2,51,-9,50,-9,,2,,,1.0,5501.0,,1,1,4795.0,,,,,,,,,1.0,443142,1,,0,4760.0,N.A.,,200000.0,212000.0,25,-9,501.0,3500.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,412031,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,19,5,6,36,28,19,22,18,18,4,31,17,16,18,5,29,19,6,17,34,19,26,29,6,5,21,16,20,20,37,6,17,18,19,31,6,16,4,18,28,19,32,34,6,6,19,16,16,17,34,5,17,16,16,29,5,18,33,23,6,19,5,5,31,29,18,20,18,17,6,42,21,17,21,5,23,20,34,0,0,0,0,0,1,12.273731294,0,0,0,0,1,0,2401,0,1,1,0,0,0,1
P,2011000005334,1,3900,-9,25,1073094,18,57,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,,2.0,,,1,2,2,2,2,2,2,16600.0,90.0,1.0,1.0,2.0,1,2.0,2.0,1.0,2.0,1979.0,-9.0,1.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,22.0,0.0,1,0.0,0.0,187000.0,50.0,1.0,1.0,1.0,,,1,195,-9,999,-9,,2,1.0,,1.0,2599.0,,1,1,6490.0,94.0,37.0,,,,,,,1.0,5112,1,,0,1020.0,N.A.,,187000.0,203600.0,48,-9,501.0,1400.0,-9.0,25.0,-9.0,1,2,2,1,1,-9,69,-9,0,0,0,0,1,0,1,0,2.0,1.0,,,15113X,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,15,19,21,19,16,5,18,35,6,17,6,17,36,21,33,5,16,31,7,28,17,17,18,20,19,6,16,28,5,18,6,16,29,16,29,7,15,28,28,5,18,18,19,20,16,28,17,5,32,18,32,17,5,18,5,29,15,5,33,6,18,16,22,18,18,32,22,5,31,17,27,19,6,18,5,29,19,5,5,0,0,0,0,0,1,12.5113490264,0,0,0,0,1,0,3249,0,0,1,0,0,1,1
P,2011000005347,1,4000,-9,25,1073094,61,36,1,,,1.0,2.0,2,2,2.0,2.0,,,2.0,,2.0,2.0,,,1,2,2,2,2,2,2,7000.0,60.0,1.0,1.0,2.0,5,,,,,,,3.0,4.0,,,,,,,,,,3.0,5.0,3.0,3.0,3.0,0.0,0.0,0,0.0,1.0,,21.0,0.0,2,0.0,0.0,40000.0,40.0,1.0,1.0,1.0,,,4,999,-9,999,-9,,2,1.0,,1.0,2405.0,,1,1,6170.0,94.0,43.0,,,3900.0,-9.0,25.0,-9.0,6.0,484,1,,0,5000.0,N.A.,4.0,40000.0,47000.0,34,-9,408.0,3300.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,1.0,2.0,,,431011,N.A.//,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57,92,74,63,20,21,55,113,14,88,74,64,63,74,56,61,20,120,65,54,21,58,53,20,64,61,15,79,49,59,21,85,100,132,88,20,59,75,103,102,52,16,19,85,105,95,51,25,89,18,65,66,59,70,67,58,117,23,46,57,97,58,58,115,53,69,89,62,65,69,112,21,17,19,21,93,62,68,14,21,0,1,1,0,0,0,,0,0,0,1,0,1,1296,0,1,1,0,0,1,0
P,2011000005347,2,4000,-9,25,1073094,83,36,1,,,1.0,2.0,2,2,2.0,2.0,,2.0,2.0,,,2.0,,,1,2,2,2,2,2,2,0.0,45.0,1.0,1.0,2.0,3,2.0,2.0,1.0,2.0,1999.0,-9.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.0,3.0,3.0,0.0,0.0,13,0.0,1.0,,16.0,0.0,1,0.0,0.0,36300.0,40.0,1.0,5.0,1.0,,,2,50,-9,22,-9,,2,1.0,,1.0,,,1,1,6680.0,67.0,19.0,,,3900.0,-9.0,25.0,-9.0,4.0,5171,1,,0,1550.0,N.A.,,36300.0,36300.0,25,-9,315.0,2500.0,-9.0,25.0,-9.0,1,2,1,1,1,-9,69,-9,0,0,0,0,1,0,1,0,,,,,173020,N.A.//,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,86,125,122,106,28,28,70,127,20,133,77,75,74,88,97,86,23,161,85,81,25,76,96,23,96,100,24,94,78,82,21,98,136,157,130,27,85,74,158,108,81,19,30,61,137,108,84,24,140,26,94,102,120,91,80,75,203,25,81,80,145,93,83,114,65,82,139,70,74,77,196,33,21,24,27,126,85,96,23,31,0,1,1,0,0,0,,0,1,0,0,1,0,1296,0,0,0,0,0,1,0
